2217956411620440000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
2456093510960430000000000000000000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,6,6,11,0,0
2456095110810430000000000000000000,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,44,33,22,39,22,0
2456096410960440000000000000000000,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,55,88,77,116,160,77,121
2456096411100430000000000000000000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,17,17,17,17,22,0,0
2483522110787440000000000000000000,8,8,8,8,8,8,8,17,17,17,25,34,34,34,25,42,34,59,168,353,218,252,235,470,361,17,0
2483522110904440000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25,8,8,8,8,25,8,8,8,8,8,0,0
2483523510787440000000000000000000,8,8,8,8,8,8,8,8,8,8,25,25,25,67,92,202,252,25,151,252,134,109,160,218,151,0,0
2483525110733440000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,84,437,193,260
2483525110902440000000000000000000,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,17,0,0
2483525510733440000000000000000000,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,168,59,0
2498750311100470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
2498750311100470000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,9,0
2498750311100470000000000000000000,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,112,138
2498750311370470000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0
2498750311370470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
2498750311370470000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0
2498750311370470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
2506585111200490000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,274,187
2506586411200490000000000000000000,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,151,166,166,122,238,14,0
2659803510780440000000000000000000,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,6,0,0,0,0,0,0
2659803510780440000000000000000000,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,77,211,282,294,282,378,461,204
2706903510603440000000000000000000,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,125,125,221,134,0
2706903510603440000000000000000000,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,0,0,0,0,0,0
2706903510650440000000000000000000,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,0,0,0,0,0,0,0
2706903510650440000000000000000000,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,182,182,125,125,125,182,154,86,0,0
2706903510650440000000000000000000,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,106,0,0,0,0,0,0
2706903510820440000000000000000000,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10,10,10,19,19,10,10,10,19,0
2706903510820440000000000000000000,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,10,10,10,240,854,854,854,768,845,1258,653,595
2706903510820440000000000000000000,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,672,0,0,0,0,0,0
2813015111180490000000000000000000,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,66,51,0
2813015411840490000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
2813016410960490000000000000000000,7,7,7,7,7,7,7,7,7,7,15,15,15,7,15,15,15,73,37,58,7,7,15,15,29,0,0
2813016411100490000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,131,161,175,124,350,66,0
2813016411320490000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,431,475,496,431,650,467,329
2813016411620490000000000000000000,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,22,15,15,7,0,0
2817926411100430000000000000000000,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,118,216
2817926411100430000000000000000000,10,10,10,10,10,10,10,10,10,10,10,10,20,10,98,98,49,108,245,108,157,196,137,137,176,0,0
2817926411100450000000000000000000,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,245,265
2817926411100450000000000000000000,10,10,10,10,10,10,10,10,10,10,10,59,69,98,137,186,265,206,196,225,235,255,196,274,363,0,0
2817926411320430000000000000000000,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,29,29,29,29,10,10,10,10,10,10,0,0
2817926411400450000000000000000000,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
2893865110860450000000000000000000,20,20,20,20,20,20,20,20,20,20,29,29,29,10,10,20,10,29,29,29,20,20,20,20,20,10,0
2893865110860460000000000000000000,69,69,69,69,69,69,69,69,69,69,127,88,137,127,274,216,314,402,392,333,294,382,225,314,598,265,441
2893865111160450000000000000000000,10,10,10,10,10,10,10,10,10,10,20,10,10,20,20,10,10,10,10,20,10,10,10,10,10,0,0
2893865111160460000000000000000000,39,39,39,39,39,39,39,39,39,39,29,20,20,29,29,29,29,10,29,29,20,20,10,10,10,10,0
2893865510860460000000000000000000,10,10,10,10,10,10,10,10,10,10,10,20,39,20,88,20,20,88,108,20,10,49,20,39,39,20,0
2894035410950440000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,60,68,136,119,43,111,153
2894035410980440000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,43,43,34,9,77,119
2894035510950450000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,60,34,17,34,17,0
2894035510980440000000000000000000,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,94,85,34,85,94,0
2908540311070460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
2908540311140460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,71,27,9,36,36,134,205,160,142,178,9,0
2908540311140460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,196,53,18,18,89,98,53,36,45,18,0,0
2908540311370460000000000000000000,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,71,27,18,62,53,18,53,18,27,36,0,0
2908540311370460000000000000000000,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,27,9,9,9,9,9,9,9,9,0,0,0
2908540311370460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0
2908540311420460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,27,0
2908540311420460000000000000000000,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,89,0
2908540311420460000000000000000000,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,214,205
2908540311420460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45,0
2910865111080480000000000000000000,19,19,19,19,19,19,19,19,19,19,630,818,432,432,865,743,667,677,367,620,385,282,235,254,273,9,0
2910865111310480000000000000000000,9,9,9,9,9,9,9,9,9,9,310,160,244,385,508,423,432,705,479,743,404,545,479,470,959,47,0
2910865111840480000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,9,9,9,9,9,9,9,9,9,9,0,0
2910869111200490000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,282,320
2910869111870490000000000000000000,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0
2915142110920420000000000000000000,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,50
2915143510920420000000000000000000,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,45,0
3025130311150440000000000000000000,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,41,82
3025133510880440000000000000000000,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,109,54,88
3025133510880440000000000000000000,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7,0
3025135511150440000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
3044580310730460000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,33,75,91,25,83,100,66,0
3044580310730460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0
3044580310730460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
3044580310850460000000000000000000,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,191,191,116
3044580310850460000000000000000000,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,374,307,257
3044580310850460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
3044580310900460000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,83,174,183,216,166,199,332,149,191,208,166,75,58,33,0
3044580310900460000000000000000000,8,8,8,8,8,8,8,8,8,8,25,83,208,241,299,307,415,357,531,232,241,249,91,8,8,0,0
3044580310900460000000000000000000,17,17,17,17,17,17,17,17,17,17,17,8,25,8,8,8,8,8,8,8,0,0,0,0,0,0,0
3044580311030460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,33,17,25,17,0,0,0,0,0,0,0,0
3044580311030460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
3044583510900460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,33,25,8,25,25,8,17,8,25,8,0,0
3044583510900460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,17,8,8,25,17,8,8,0,0,0,0
3044585510850460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0
3044585510850460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0
3089133510810440000000000000000000,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,0,0
3089135110810440000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,33,98,172,115,189,115,172,205,148,57,82,0
3089136410810440000000000000000000,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,25,139
3089136410960450000000000000000000,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,8,8,25,16,16,16,8,16,16,25,0
3216833510810470000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,221,204,145,187,187,196,255,179,204,306,77,153
3216833510960470000000000000000000,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,68,34,34,26,17,17,17,17,26,9,0,0
3216835110810470000000000000000000,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1037,850,952,774,978,1105,1292,1292,1462,1607,1173,1012
3216835411470470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
3216836410810470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,26,289,400
3216836410960460000000000000000000,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,553,459,357,179,442,527,434,391,544,663,468,0
3216836411100460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,43,17,9,17,9,26,26,17,17,17,60,621
3401755111100460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,188,113
3401755511100460000000000000000000,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,0
3473845110938460000000000000000000,9,9,9,9,9,9,9,9,9,9,37,74,46,166,92,28,46,230,166,469,9,28,0,0,0,0,0
3473845110938460000000000000000000,9,9,9,9,9,9,9,9,9,9,129,138,110,175,193,175,212,166,414,1168,37,83,37,28,83,0,0
3473845110938460000000000000000000,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1886,2870,2502,3192,6284,2208,2263
3473845510938460000000000000000000,18,18,18,18,18,9,9,9,9,9,9,37,28,28,74,28,55,92,258,488,0,0,0,0,0,0,0
3473845510938460000000000000000000,9,9,9,9,9,9,9,28,28,28,55,83,46,83,92,120,147,166,138,239,9,18,18,9,9,0,0
3473845510938460000000000000000000,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,478,929,644,607,1132,405,635
3473846410956460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,46,74,37,37,55,0,0
3486412110800460000000000000000000,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,129,202,193,414,414,405,258,488,994,359,340
3486413510800460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,55,110,110,248,156,110,230,129,258,46,0
3486416411150460000000000000000000,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,9,18,18,18,9,9,0,0
3490233510800470000000000000000000,29,29,29,29,29,29,29,29,29,29,29,310,427,815,1639,825,757,563,660,786,553,310,165,39,320,0,0
3490235110800470000000000000000000,29,29,29,29,29,29,29,29,29,29,29,223,369,524,1242,601,543,611,601,718,378,611,204,165,795,0,0
3490235110840450000000000000000000,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,58,0
3490235110840470000000000000000000,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,194,340,466,834,863,941
3490235510840470000000000000000000,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,49,49,136,58,10,0
3490236411100450000000000000000000,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
3490236411100470000000000000000000,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,49,49,39,0,0
3502593510960460000000000000000000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,32,16,47,8,16,8,8,8,8,8,0,0
3502593511100460000000000000000000,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,24,16,8,8,8,8,8,8,0
3502596410960460000000000000000000,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,150,182,190,190,119,158,174,126,205,292,324,300
3502596411100460000000000000000000,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,269,245,316,387,324,253,190,198,308,403,308,277
3540680310930460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
3540680310930460000000000000000000,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,377,718,607,773,1113,616,460
3540680310930460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,28,9,9,9,28,0,0
3540680311020460000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
3540682110860470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,18,9,9,37,64,28,74,138,147,0
3540682110860470000000000000000000,9,9,9,9,9,9,9,9,9,9,9,18,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0
3540683510860470000000000000000000,9,9,9,9,9,9,9,9,9,9,18,9,9,37,37,46,55,64,46,120,64,64,64,74,193,120,0
3540683510930460000000000000000000,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,46,55,37,138,129,37,0
3569865111350490000000000000000000,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,364,532,385
3569865111520490000000000000000000,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,70,91,91
3569865111820490000000000000000000,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0
3593785411080430000000000000000000,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64
3606480310790420000000000000000000,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,150,160,216,141,160
3606483510730420000000000000000000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
3761936411450450000000000000000000,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,90
3783560310850460000000000000000000,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,133,163,266,200,333,133,244
3783560311080460000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
3783563510850460000000000000000000,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,289,392,348,400,474,274,178
3783563511080460000000000000000000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0
3785365111230450000000000000000000,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,84,105
3785365111500450000000000000000000,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,21,0
3792653010820400000000000000000000,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,116
